,total_logins,time_on_platform_hours,%_assignments_completed,avg_quiz_score,dropped_out,assignments_per_login,engagement_index
3685,17,0.08,54.97516558464589,83.99447395510182,1,3.2338332696850527,12.509194264107649
3686,11,4.89,83.1805725298516,57.379321192814416,0,7.56187022998651,19.0117620883086
3687,11,1.94,94.29270548127306,55.18051930837627,0,8.572064134661188,19.372117580212176
3688,8,5.51,100.0,94.50987682473476,0,12.5,19.918333333333333
3689,8,4.02,73.42249250126254,87.07968499643243,0,9.177811562657817,17.240415416877088
3690,3,4.78,60.160808090503146,71.41363920380451,0,20.053602696834382,14.323468015083856
3691,9,3.26,52.31736675858312,53.787159465672254,1,5.81304075095368,12.262894459763855
3692,9,7.49,89.58860704699643,73.75794115203146,0,9.954289671888493,21.67976784116607
3693,9,0.99,56.66538508946279,49.8722937304363,0,6.296153898829199,13.609230848243797
3694,17,6.97,72.1448669679209,45.15567586579285,0,4.243815703995347,18.019144494653485
3695,10,2.2,52.39468721045935,71.78267947430469,0,5.239468721045935,11.765781201743225
3696,10,0.54,66.82156682754628,57.82590036651989,0,6.682156682754628,14.893594471257714
3697,8,3.54,78.77971539927233,34.6510153551724,1,9.847464424909042,17.553285899878723
3698,10,2.0,75.38501146614598,73.80145073145471,0,7.538501146614598,15.064168577690998
3699,8,4.65,84.7589781550356,86.90260204948228,0,10.59487226937945,17.734829692505937
3700,9,4.97,42.51815005816826,74.8944438097065,0,4.724238895352029,10.414691676361377
3701,19,3.04,67.66913188080639,57.51791816304309,0,3.561533256884547,16.451521980134398
3702,9,4.8,60.59599105183485,32.89452754515426,0,6.732887894648317,13.399331841972476
3703,9,4.2,50.35296042301155,67.19528370064364,1,5.594773380334617,11.592160070501926
3704,7,3.5,55.00972456479803,55.1465615525455,0,7.858532080685433,12.918287427466339
3705,10,2.96,52.11836300168377,51.48120949746921,0,5.211836300168377,12.346393833613961
3706,13,2.32,76.99861679968718,35.79860246810206,0,5.92297052305286,16.386436133281197
3707,8,10.42,78.00277799426419,93.15503365093164,0,9.750347249283024,18.070462999044032
3708,8,3.38,87.51248439574323,48.54207452542955,0,10.939060549467904,17.48208073262387
3709,7,4.34,76.56125741471959,37.67611081464696,0,10.937322487817084,15.150209569119932
3710,7,5.34,73.176078626071,90.41962640348017,0,10.453725518010144,14.752679771011834
3711,10,2.78,71.57782275526284,65.46593512649144,0,7.1577822755262845,15.55963712587714
3712,7,4.56,83.51315742173247,63.13936211738936,0,11.930451060247496,17.84552623695541
3713,13,9.81,27.8628854460224,69.64096997224037,0,2.1432988804632616,9.445480907670401
3714,12,1.91,68.81737899280843,71.53532698294252,0,5.734781582734036,15.787896498801404
3715,13,9.8,76.34404474311692,68.19842034506726,0,5.87261882639361,18.024007457186155
3716,7,5.6,100.0,42.39865551559052,0,14.285714285714286,19.766666666666666
3717,6,2.18,47.76849168776586,41.23599971290192,0,7.96141528129431,9.824748614627643
3718,10,1.82,47.06280656079231,54.065392732118205,0,4.706280656079231,11.813801093465386
3719,12,9.77,24.58069441744729,57.34845170229248,0,2.0483912014539407,8.725115736241214
3720,12,6.64,42.18438793133466,59.59954975569766,0,3.515365660944555,11.137397988555776
3721,8,3.11,66.97390861552613,68.42845124171063,0,8.371738576940766,14.013984769254355
3722,8,2.4,55.51933798028426,60.80648480923589,1,6.939917247535533,11.986556330047378
3723,13,2.19,55.0923683167828,54.78955924093,1,4.237874485906369,12.713728052797132
3724,8,2.99,70.45857944205132,70.9206796370595,0,8.807322430256415,16.074763240341884
3725,10,3.21,81.6461209700573,75.70740689494853,0,8.16461209700573,19.30935349500955
3726,7,3.88,70.25010030687258,52.86819402626083,0,10.035728615267512,14.521683384478763
3727,7,1.59,70.53396818071714,44.48088330192367,0,10.076281168673876,14.187328030119524
3728,16,2.11,78.07218425258155,67.70286842341854,0,4.879511515786347,17.030364042096924
3729,14,2.88,33.34581829833778,58.690211491782186,0,2.3818441641669845,11.37096971638963
3730,11,12.21,72.57989174469388,77.54126746533208,0,6.598171976790353,16.96498195744898
3731,13,4.18,68.5013476075358,50.22179693906396,0,5.269334431348908,16.280224601255966
3732,6,1.12,69.8579975556853,46.9131310784054,0,11.642999592614217,14.329666259280884
3733,13,1.66,58.31880539131019,55.49999194488977,0,4.486061953177707,13.663134231885032
3734,9,9.69,65.8905446473417,72.7967471974871,0,7.321171627482411,14.096757441223616
3735,9,7.54,78.05292836953264,59.72563324904647,0,8.672547596614738,15.765488061588774
3736,10,2.6,100.0,63.67103856809864,0,10.0,19.766666666666666
3737,5,4.87,36.17258354359441,57.57178716648767,0,7.234516708718883,8.673763923932402
3738,10,4.49,81.43567780497845,80.23250400884976,0,8.143567780497845,16.987612967496407
3739,7,3.46,94.35727030004443,72.24578651155709,0,13.47961004286349,18.469545050007405
3740,10,1.83,44.588809861233145,42.16095621302685,1,4.458880986123314,9.40313497687219
3741,13,0.73,66.41174900014144,78.51769798267134,0,5.108596076933957,14.85695816669024
3742,6,6.18,75.51551041197577,73.85603537327579,0,12.585918401995961,16.11591840199596
3743,11,4.56,100.0,81.2716553297315,0,9.090909090909092,20.76
3744,12,1.86,100.0,57.06921498403471,0,8.333333333333334,22.47666666666667
3745,7,7.32,44.58593440708842,50.914911698911546,1,6.369419201012632,10.817655734514737
3746,17,9.45,63.95535256366634,63.75982293794444,0,3.762079562568608,18.567558760611057
3747,11,4.08,73.98981997248183,67.44568209802834,0,6.72634727022562,15.844969995413637
3748,9,3.36,81.12909005514285,82.78024320613395,1,9.014343339460318,16.581515009190475
3749,11,0.94,74.01595827957118,74.54786694825516,0,6.728723479961016,15.825993046595196
3750,12,3.02,51.03772063099613,67.2363094008275,0,4.253143385916344,12.009620105166022
3751,10,1.47,50.153796767280255,63.08711968192743,0,5.015379676728026,11.270632794546708
3752,10,3.15,39.17497151925311,65.22885506115973,1,3.9174971519253114,9.220828586542185
3753,9,6.81,29.58810934920283,59.08523028778576,0,3.2875677054669814,9.566351558200472
3754,5,5.32,38.71896013238852,75.1840573905137,0,7.743792026477704,9.173160022064753
3755,15,7.46,93.23043915038409,43.2171986219211,0,6.215362610025606,20.281739858397348
3756,8,2.84,84.20557078352154,65.1304193060119,1,10.525696347940192,17.840928463920257
3757,5,1.19,81.06556320250874,80.6621001036431,0,16.21311264050175,16.04259386708479
3758,14,2.75,65.54569839287245,47.964461305431385,0,4.681835599490889,16.215949732145408
3759,11,4.09,69.16986811859813,94.1700068262875,0,6.288169828963467,14.54331135309969
3760,14,7.67,64.62605153934348,48.84066985602307,0,4.616146538524534,16.382675256557246
3761,8,6.03,38.261294717097215,57.42961676984924,0,4.782661839637152,9.715215786182869
3762,14,0.8,82.95373437021607,80.38901310875849,0,5.925266740729719,19.29228906170268
3763,12,4.0,87.05357912664213,86.78049843845778,0,7.2544649272201776,17.67559652110702
3764,9,6.77,46.99339133056637,70.36219386212082,0,5.221487925618486,12.46056522176106
3765,15,8.03,46.975048248048445,69.96703155015757,0,3.1316698832032297,14.167508041341407
3766,8,7.12,77.03534403383705,91.81806072505486,0,9.629418004229631,19.359224005639508
3767,8,2.03,76.8589752821778,44.47840298105173,0,9.607371910272224,15.481495880362965
3768,11,2.11,84.65351810742969,39.12748261509826,0,7.695774373402699,18.793919684571616
3769,4,10.42,98.2714606884985,36.13466105902717,0,24.567865172124623,19.28191011474975
3770,12,2.47,48.8417877276109,52.23111029738243,0,4.070148977300908,11.051964621268482
3771,9,9.36,68.36010758723354,54.2586339410497,0,7.595567509692616,15.453351264538924
3772,9,1.67,49.98961199303286,70.70857270814439,0,5.554401332559206,12.609935332172142
3773,7,3.15,51.43017478634932,80.11627149120258,0,7.347167826621331,11.263362464391554
3774,12,0.5,61.40407124002793,78.62915658340977,0,5.117005936668995,13.817345206671321
3775,13,2.99,98.80711890314736,78.19067461014019,0,7.600547607934412,22.632853150524557
3776,12,1.8,92.09636465919908,50.629209352784784,0,7.674697054933257,19.649394109866513
3777,12,5.35,68.50353107175673,70.77195670255482,0,5.7086275893130605,15.808921845292787
3778,14,5.32,26.877964837033083,53.99314602243746,0,1.919854631216649,8.699660806172181
3779,6,4.68,77.85556385464064,74.01342032436646,0,12.975927309106773,16.25592730910677
3780,15,1.88,77.39344309317484,65.64001993767604,0,5.159562872878323,17.71224051552914
3781,14,7.48,51.32812788106204,78.27407721790642,0,3.6662948486472886,12.634687980177008
3782,6,3.56,86.61392789016284,100.0,0,14.435654648360474,17.028987981693806
3783,5,5.64,50.943520677657375,64.50747124025345,0,10.188704135531475,10.763920112942897
3784,6,7.14,86.55477977563604,48.44986817330015,0,14.425796629272673,18.115796629272673
3785,8,3.86,74.82130802470165,40.531917092124985,1,9.352663503087706,16.446884670783607
3786,11,1.08,40.80370158531876,51.54788334411444,0,3.70942741684716,10.813950264219793
3787,10,4.18,62.77046936922578,81.00255433462877,1,6.277046936922578,15.325078228204296
3788,13,3.01,72.89302783080899,72.26748287259053,0,5.6071559869853065,16.31717130513483
3789,7,1.73,76.00315952894096,68.4545625463455,0,10.857594218420136,15.622193254823493
3790,8,8.7,90.6635428273796,70.72173051445554,0,11.33294285342245,19.39392380456327
3791,10,2.77,93.15547860362372,75.79053855605312,0,9.315547860362372,19.154246433937285
3792,14,5.1,65.22750405563498,41.64431702184718,0,4.659107432545356,15.054584009272496
3793,16,5.95,81.18643749647356,79.7938720728859,0,5.074152343529597,18.68940624941226
3794,8,4.18,100.0,70.84090890140054,0,12.5,20.69666666666667
3795,8,2.54,49.62671406782182,43.38899892550458,0,6.203339258477728,11.027785677970305
3796,10,0.98,57.84079587598093,70.03158009588152,0,5.784079587598093,11.970132645996822
3797,10,4.64,36.89730069242661,45.46372701793797,1,3.6897300692426613,12.089550115404435
3798,9,2.79,57.37135539225123,72.65269615512747,0,6.37459504358347,12.526892565375206
3799,6,10.24,74.1156287554485,66.79888582314848,0,12.35260479257475,15.559271459241415
3800,12,2.07,27.677075200277457,49.862196174918935,0,2.3064229333564548,9.45784586671291
3801,12,0.52,78.74089990257623,71.20257288375252,0,6.561741658548019,16.210149983762705
3802,11,1.35,60.553112670938425,77.13546785230537,0,5.504828424630766,13.150518778489735
3803,10,7.11,68.74652474982085,56.397536248381385,0,6.874652474982085,15.809420791636809
3804,10,6.07,46.62256038917664,76.7339930613246,0,4.662256038917664,11.448760064862773
3805,12,8.65,67.95478425861154,60.82211009734918,0,5.662898688217628,15.767464043101924
3806,12,3.05,100.0,78.11455338995654,0,8.333333333333334,21.175
3807,17,5.56,62.00391669560673,63.56083240682611,0,3.6472892173886313,16.093986115934456
3808,9,4.04,25.74126041071289,82.59728176523569,0,2.8601400456347656,7.963543401785482
3809,10,2.19,94.27544557261652,51.29590689228552,0,9.427544557261651,19.24424092876942
3810,17,3.54,80.84895693442591,51.73027069801606,1,4.755820996142701,19.898159489070988
3811,8,2.64,71.88085581988717,53.1800313461006,0,8.985106977485897,16.253475969981196
3812,14,8.33,81.3610431262396,66.89988547335554,0,5.811503080445685,18.781840521039932
3813,8,2.18,71.65032345500522,62.71578328335939,0,8.956290431875653,15.13838724250087
3814,9,9.13,100.0,69.29840104440427,0,11.11111111111111,19.688333333333333
3815,10,2.07,85.03999057164691,47.538096973259655,0,8.503999057164691,16.184998428607816
3816,6,2.65,60.87150534976998,54.23764449683554,0,10.145250891628331,13.586917558295
3817,9,3.67,99.83909883311432,84.05963769483375,0,11.093233203679368,19.25151647218572
3818,9,2.0,100.0,70.57382825103181,0,11.11111111111111,20.0
3819,6,3.64,88.2072790335589,74.35384556288354,0,14.701213172259818,17.807879838926485
3820,10,4.0,78.13859177857691,61.1704844896066,0,7.813859177857691,16.856431963096153
3821,14,8.05,52.918062336544814,69.42256718755502,0,3.779861595467487,13.4946770560908
3822,16,0.51,83.71318021403137,57.8768314425828,0,5.2320737633769605,18.20386336900523
3823,10,2.09,77.76052396018149,37.24595457354113,0,7.776052396018149,17.475087326696915
3824,5,9.9,69.46394425840253,80.53156219524236,0,13.892788851680507,16.060657376400425
3825,6,2.6,83.98536272258781,67.73268108116166,0,13.997560453764635,17.43089378709797
3826,15,2.6,71.74115108427848,54.01940102663586,0,4.782743405618565,15.390191847379747
3827,12,1.98,80.97566083174927,65.01893077026237,0,6.747971735979106,16.32594347195821
3828,11,5.48,90.71657567943603,58.00767198319651,1,8.246961425403276,18.866095946572674
3829,12,0.91,43.37811002309832,87.47704767317148,1,3.6148425019248602,10.381351670516386
3830,15,4.49,49.50649207894372,75.07338456132382,0,3.300432805262915,13.49941534649062
3831,11,10.85,51.7555633080775,47.78242336748951,0,4.7050512098252275,14.267593884679583
3832,15,0.71,100.0,45.74959215995336,0,6.666666666666667,22.284999999999997
3833,7,5.52,82.6694946555117,68.75810119234292,0,11.809927807930242,18.864915775918615
3834,13,1.28,84.5323842810646,67.01545259681768,0,6.50249109854343,16.968730713510766
3835,7,4.68,92.58876100037472,72.76955766147971,0,13.226965857196388,17.878126833395786
3836,13,4.4,49.066911613495165,62.850098165050206,0,3.774377816422705,12.077818602249195
3837,15,5.79,29.234391899610912,55.28990015170243,1,1.9489594599740607,8.337398649935151
3838,10,2.35,68.7427567429458,72.64471503708332,0,6.87427567429458,15.515459457157633
3839,9,2.45,87.95143920379492,73.91146905957397,0,9.772382133754991,17.06690653396582
3840,10,5.89,66.04814078734107,83.86211728241298,0,6.6048140787341065,15.156356797890178
3841,7,2.34,42.60123390946066,76.01681662132239,0,6.08589055849438,9.656872318243444
3842,11,6.36,51.89544338116355,52.44751029931467,0,4.717767580105778,12.542573896860594
3843,6,0.37,46.41483999409104,68.84677600754627,0,7.73580666568184,11.797473332348508
3844,10,4.22,57.75271126544229,60.71294112535651,0,5.7752711265442285,12.495451877573714
3845,11,6.09,46.81239098768113,50.82489756242455,0,4.255671907971012,15.650398497946854
3846,7,3.05,72.93558025457976,38.166757316885885,1,10.419368607797109,13.83093004242996
3847,11,8.27,59.04837186773904,98.71614361274648,0,5.368033806158095,13.053061977956505
3848,11,2.42,82.6686445383752,56.6164159886783,0,7.515331321670473,18.0147740897292
3849,12,4.1,50.4704410906674,63.10715816126426,0,4.20587009088895,13.595073515111233
3850,13,6.79,75.10693775490255,68.2971372601843,0,5.777456750377119,17.316156292483758
3851,7,1.41,69.24801694276093,66.67527394702554,0,9.892573848965847,15.443002823793487
3852,9,7.19,77.92057888482555,27.176423422538925,0,8.65784209831395,16.18509648080426
3853,13,4.45,80.73427172597626,62.51392572815776,0,6.2103285943058655,16.36404528766271
3854,11,1.91,82.87289251990448,91.56732958340676,0,7.533899319991317,17.96381541998408
3855,7,3.43,86.61514341802612,61.822465904871926,0,12.373591916860875,18.174190569671023
3856,12,1.78,80.84582048371742,89.52673681518917,0,6.7371517069764515,18.77097008061957
3857,7,5.23,75.95732011628115,65.47124319248287,0,10.851045730897308,17.19788668604686
3858,8,2.87,56.66552632182484,59.73289352440086,1,7.083190790228105,11.755921053637474
3859,8,2.61,87.01474097118198,67.16627433009434,0,10.876842621397747,18.270790161863662
3860,12,5.35,56.0623159440033,65.56355225493363,0,4.6718596620002755,13.235385990667217
3861,5,3.0,64.16173356122482,65.23000280676426,0,12.832346712244965,13.52695559353747
3862,5,3.56,52.766935741914594,56.2689670788701,0,10.55338714838292,12.221155956985767
3863,5,3.38,52.35037269905639,44.54189922158521,0,10.470074539811279,12.621728783176067
3864,10,0.49,63.65997061876695,73.41877160165194,0,6.365997061876695,12.858328436461157
3865,11,1.07,65.33942012943716,66.42266839085805,0,5.939947284494287,14.901570021572859
3866,11,2.11,53.72888695704776,89.96653333262532,0,4.884444268822524,13.139814492841294
3867,2,2.23,70.43926531099851,64.49970375635489,0,35.219632655499254,12.944877551833086
3868,11,0.44,73.13521396870252,42.29224966097813,0,6.648655815336593,15.595868994783752
3869,16,3.55,59.10242231652535,69.83617783114285,0,3.6939013947828343,13.608737052754224
3870,11,3.18,100.0,66.13881534842555,0,9.090909090909092,20.53
3871,13,3.85,76.65396553406082,58.53709758865583,1,5.896458887235448,17.583994255676803
3872,14,2.74,72.36529798663034,74.27636618715631,0,5.168949856187881,15.850882997771722
3873,15,8.94,56.48088111380401,72.4643317632853,0,3.7653920742536005,13.903480185634
3874,8,4.92,72.75683725762659,47.04630555878042,0,9.094604657203323,14.779472876271099
3875,13,9.69,74.8160527413151,57.98232149852343,0,5.7550809801011615,16.251008790219185
3876,7,1.4,69.93051383993243,81.41637298463475,1,9.990073405704633,14.55508563998874
3877,10,2.68,98.37302012878962,50.30399108713725,1,9.837302012878961,20.008836688131606
3878,10,2.26,35.97057122577591,62.41458925505985,0,3.597057122577591,12.03842853762932
3879,15,0.85,62.39241389886404,68.40767344582468,0,4.159494259924269,14.04040231647734
3880,9,3.06,84.27670786118239,47.69163748220274,0,9.364078651242487,18.05611797686373
3881,10,0.41,52.0667470439376,63.52375867107774,0,5.206674704393761,11.412791173989598
3882,10,5.2,39.06654664500231,63.031321394838,0,3.9066546645002314,11.044424440833717
3883,10,7.59,59.62220260362575,60.14780007116579,0,5.962220260362575,15.868700433937626
3884,7,2.93,90.87872340845432,42.04165120707391,0,12.982674772636331,18.801453901409054
3885,13,3.82,52.54080144998115,64.99532328863052,0,4.0416001115370115,13.06013357499686
3886,11,7.64,62.87146603544409,55.7214888814066,1,5.715587821404008,14.585244339240681
3887,12,1.64,78.42964133438068,80.98666544227792,0,6.535803444531723,15.84494022239678
3888,9,0.85,58.41394187550206,71.23510145043416,0,6.490437986166896,13.37732364591701
3889,11,0.39,61.20097688857269,53.34445272193746,1,5.563725171688426,12.598496148095448
3890,6,1.79,56.95899523076156,59.06789273487285,0,9.493165871793593,11.791499205126927
3891,11,2.05,58.64441243493168,66.87689642988298,0,5.331310221357426,11.94906873915528
3892,12,5.46,46.74128953619128,59.04387977805195,0,3.8951074613492733,13.700214922698548
3893,7,1.12,64.85432722652347,42.272518000923576,0,9.264903889503353,12.662387871087246
3894,10,0.81,91.2846762876782,69.38542282367546,0,9.128467628767819,18.5157793812797
3895,8,6.12,100.0,72.89252872558443,0,12.5,20.02
3896,6,2.16,94.99630575719604,76.11349695014371,0,15.83271762619934,18.19271762619934
3897,13,3.84,72.7539125574796,79.08116376531784,0,5.596454812113815,15.932318759579934
3898,5,5.69,100.0,52.5745763678618,0,20.0,18.448333333333334
3899,11,15.47,100.0,76.7713449743282,0,9.090909090909092,23.078333333333333
3900,10,4.52,73.62555597887115,47.87325524448403,0,7.3625555978871144,16.190925996478523
3901,12,1.98,50.18871301375224,70.35738160911738,1,4.18239275114602,14.19478550229204
3902,18,6.04,96.23873153403204,54.369509536575904,0,5.346596196335113,20.046455255672008
3903,7,1.56,45.93029334758653,71.27464586759989,0,6.561470478226647,11.581715557931089
3904,10,7.58,52.269825202584414,42.38219100204347,0,5.226982520258441,12.641637533764069
3905,14,1.87,28.34931735124273,73.1409450683538,0,2.0249512393744804,8.869886225207122
3906,13,1.32,84.54826705036132,53.19980666837132,0,6.503712850027794,18.478044508393552
3907,13,3.51,23.69111348881107,72.24264846927103,0,1.822393345293159,7.200185581468511
3908,14,4.42,89.85702163684536,70.59112205202706,0,6.418358688346097,19.04617027280756
3909,10,1.37,100.0,70.7811938317035,0,10.0,21.561666666666667
3910,10,2.12,100.0,65.71402016815445,0,10.0,19.686666666666667
3911,24,4.78,44.68357986716172,47.492584822585634,0,1.861815827798405,13.243929977860285
3912,12,3.92,32.72607287338504,87.3549507144267,0,2.7271727394487537,8.60767881223084
3913,16,4.59,57.15029581382183,63.05083737502181,0,3.571893488363864,14.956715968970306
3914,11,7.67,87.5838437285307,63.01329647830118,0,7.962167611684609,18.708973954755116
3915,14,4.23,94.07577313329918,85.7725846354597,0,6.719698080949941,20.217628855549865
3916,12,9.09,83.2899896909712,51.66588050413055,0,6.9408324742476,18.3966649484952
3917,13,6.28,80.56010576394107,64.28775253072321,0,6.196931212610851,17.640017627323513
3918,10,2.16,100.0,67.54638597180833,0,10.0,20.69333333333333
3919,8,7.91,60.43911658232141,61.52375840243614,0,7.554889572790176,14.724852763720236
3920,9,4.11,54.44049535525793,69.09880825080681,0,6.048943928361992,12.75841589254299
3921,22,7.11,46.21738396882448,56.28040180682724,0,2.1007901804011127,14.554563994804079
3922,15,4.65,78.6593183502972,63.97710045896572,0,5.24395455668648,18.3848863917162
3923,11,10.6,66.40897821813249,66.96901987592388,0,6.037179838012045,16.168163036355413
3924,9,1.32,86.49958128900192,85.50525323365474,1,9.611064587666881,16.63659688150032
3925,9,2.89,60.98901158823855,89.84298658477212,0,6.776556843137616,13.146501931373093
3926,5,5.26,82.57564199260635,67.54249375634069,0,16.51512839852127,16.972606998767727
3927,9,3.79,62.322875810357935,82.98856334913859,1,6.9247639789286595,12.518812635059659
3928,11,1.57,66.74590318228353,54.12376740841114,0,6.067809380207593,14.719317197047253
3929,10,9.91,68.64019551390332,98.76976960627748,0,6.864019551390332,15.758365918983886
3930,8,3.22,35.99396835598721,61.32922645754109,0,4.499246044498401,10.368994725997867
3931,14,6.65,67.20030361127198,64.5075168912904,0,4.800021686519427,15.14171726854533
3932,7,4.98,81.24285645781498,72.98065546396019,0,11.606122351116426,15.537142742969165
3933,15,5.89,50.23776846229512,77.78798181327433,0,3.349184564153008,12.354628077049187
3934,15,1.24,100.0,62.42836265795792,1,6.666666666666667,20.37333333333333
3935,17,3.32,70.09771481860388,34.87700283850989,0,4.12339498932964,16.069619136433978
3936,12,5.99,57.46395644856097,74.83794236753548,0,4.788663037380081,13.575659408093493
3937,10,6.62,56.854919528866425,51.34858941352944,0,5.685491952886642,14.745819921477738
3938,12,6.23,97.41023118568948,76.61309134792364,0,8.117519265474124,21.273371864281582
3939,10,1.89,53.50386417116347,76.28467052957792,0,5.350386417116347,12.39897736186058
3940,17,0.73,75.96194335982776,67.88869253209057,0,4.468349609401633,18.115323893304627
3941,7,1.1,87.660723434511,78.56460396893911,0,12.522960490644428,17.4601205724185
3942,9,3.45,81.0843147615922,57.64532797425066,0,9.009368306843577,18.089052460265368
3943,10,3.71,58.74645404863952,85.62144703424103,0,5.874645404863952,13.576075674773252
3944,12,3.44,86.78443482221839,67.44400496629258,0,7.232036235184865,19.037405803703063
3945,5,1.28,73.11552911735001,62.22014965473079,0,14.623105823470002,14.232588186225001
3946,7,2.22,35.60116162795176,82.11907161745648,0,5.085880232564537,9.970193604658627
3947,8,9.85,94.4653121169462,55.022218501662,0,11.808164014618274,19.2192186861577
3948,6,4.45,57.72828355419362,33.428527126949824,1,9.621380592365602,13.36304725903227
3949,6,3.27,66.48792490525723,46.28504094456184,0,11.081320817542872,13.62632081754287
3950,15,9.7,76.1893075311736,86.52617980931838,0,5.079287168744907,18.314884588528933
3951,10,11.18,59.362161293251866,68.749403515724,0,5.936216129325187,15.423693548875312
3952,11,2.41,85.13815443986388,67.5521298214793,0,7.739832221805807,17.92469240664398
3953,9,4.48,47.9231914796577,78.66113530471577,0,5.3247990532953,11.233865246609618
3954,13,0.89,58.51238981762628,69.43338088285692,1,4.500953062894329,13.567064969604381
3955,5,0.66,94.51446403811066,60.87218182010116,0,18.90289280762213,20.695744006351777
3956,13,2.88,70.50554026296939,58.42070317231473,0,5.4235030971514915,15.897590043828231
3957,11,1.21,48.86371638369219,47.36861411397855,0,4.442156034881108,11.678952730615364
3958,9,2.22,71.57456434072402,48.99575968823825,0,7.952729371191558,15.299094056787338
3959,10,4.17,78.03307534680893,67.62066099137822,1,7.803307534680893,17.867179224468156
3960,6,8.42,38.2796148834337,62.66448002798745,1,6.379935813905617,9.78326914723895
3961,15,4.57,100.0,72.32104883276261,0,6.666666666666667,21.92833333333333
3962,14,2.43,100.0,63.7134406869301,0,7.142857142857143,20.405
3963,11,11.6,72.40001486229923,49.04022017131775,0,6.581819532936294,17.833335810383204
3964,10,3.64,65.9983668078248,68.68412840922733,0,6.599836680782479,15.273061134637466
3965,10,6.68,70.45888176026916,67.78409244286398,0,7.045888176026916,15.52314696004486
3966,6,7.07,87.86101970274714,65.25894886481994,0,14.64350328379119,18.82183661712452
3967,6,3.25,79.0521869928954,67.35849148533487,0,13.1753644988159,16.217031165482567
3968,20,0.24,74.78456401144997,94.48538444831432,0,3.739228200572499,18.33742733524166
3969,8,2.0,97.6466016060876,47.12228344671824,1,12.20582520076095,20.941100267681268
3970,11,2.08,92.61877585123702,50.6420731691648,0,8.41988871374882,20.116462641872836
3971,7,3.34,50.801726299208944,39.47177983225603,0,7.257389471315563,11.690287716534824
3972,16,2.81,87.74791663845778,66.3884158102112,0,5.484244789903611,18.259652773076297
3973,12,2.93,93.0324121362833,35.960293951777615,1,7.752701011356941,20.493735356047218
3974,9,3.5,75.56519397258083,68.36256149251867,0,8.396132663620092,16.177532328763473
3975,7,4.0,81.9806683456743,64.15726538935004,0,11.711524049382044,16.996778057612385
3976,11,0.71,63.8512383781965,56.39209192872893,1,5.8046580343815,14.593539729699415
3977,8,3.95,45.91159534947933,72.07837248005201,0,5.738949418684916,10.143599224913222
3978,6,5.55,100.0,69.44891815511146,0,16.666666666666668,20.091666666666665
3979,11,11.71,43.21076042164467,89.07645843081215,0,3.9282509474222427,12.986793403607445
3980,15,3.84,100.0,74.19574656448344,1,6.666666666666667,21.30666666666667
3981,8,6.39,68.69501887997676,64.05297905764112,0,8.586877359997095,14.847503146662794
3982,10,5.21,94.9487925740142,30.780371208657364,1,9.49487925740142,19.8597987623357
3983,12,1.81,70.45831976876262,78.94455774532776,0,5.871526647396885,16.044719961460437
3984,8,4.03,88.74821559080334,79.06514052859517,0,11.093526948850418,18.79636926513389
3985,9,9.15,78.97708907816622,84.85455915555409,0,8.775232119796247,17.18784817969437
3986,13,8.83,56.61246783567468,30.683788128159755,1,4.3548052181288215,14.073744639279113
3987,7,8.82,72.68239176227293,68.07625628551371,0,10.383198823181846,15.75039862704549
3988,10,17.75,67.14139183220158,74.87811599311185,0,6.714139183220158,16.815231972033597
3989,6,5.5,82.85960914669982,83.02343930229998,0,13.809934857783304,17.726601524449972
3990,9,2.47,72.83082441680457,74.0284676843462,0,8.092313824089397,14.050137402800763
3991,13,5.59,75.72313767799092,65.90848635333799,0,5.82485674446084,17.718856279665154
3992,13,1.59,49.48256956802098,49.724685686598725,0,3.806351505232383,12.178761594670164
3993,12,4.94,44.43736240108812,63.243817843845854,0,3.7031135334240104,11.729560400181354
3994,8,1.51,71.41255657396682,70.83235582275967,0,8.926569571745853,14.987092762327805
3995,10,1.99,73.63104222087705,76.74260044717482,0,7.3631042220877045,15.270173703479507
3996,7,0.63,48.968654257029854,41.20641507475756,0,6.99552203671855,12.43310904283831
3997,13,4.69,81.43113142077523,69.43174898924244,0,6.263933186213479,18.020188570129203
3998,11,8.52,82.30089203952052,42.90820894781809,0,7.481899276320047,17.97014867325342
3999,7,3.86,73.12267068387251,68.98818358232157,0,10.446095811981788,15.997111780645419
4000,7,3.5,70.31477159464637,47.7890282625748,0,10.044967370663768,15.469128599107728
4001,11,2.12,44.65006168180987,43.35488258256973,0,4.059096516528171,11.128343613634977
4002,10,6.84,44.31473180095652,92.157137986552,0,4.431473180095653,12.192455300159422
4003,8,7.63,77.89417895206192,44.26772090417522,0,9.73677236900774,17.587363158676986
4004,2,0.93,53.439574003872494,55.449762744150064,0,26.719787001936247,11.894929000645414
4005,12,4.12,54.84473799154249,64.69442813145625,1,4.570394832628541,13.327456331923749
4006,13,6.67,75.57574276448732,33.76398941146728,0,5.813518674191332,17.874290460747886
4007,9,2.45,100.0,76.78099222145734,0,11.11111111111111,19.075
4008,12,0.79,62.05117810764772,54.489157407873705,0,5.170931508970644,12.473529684607955
4009,6,1.44,100.0,49.69745875541882,0,16.666666666666668,20.406666666666666
4010,8,9.46,68.4748740736814,78.8658506932335,0,8.559359259210176,14.822479012280235
4011,11,7.44,81.27706410121988,44.96192533181616,0,7.388824009201807,18.619510683536646
